ElapsedTime,Epoch,BestDNA,RewardOfBestDNA,AvgRewardCurEpoch
4.139998,43,346462571113516024104325717161770453120360014330353017305666717411233564204535173534763056726676707764117330430656456023747013402637212067236511443423066433416605270454113130311177773543331055661717445170765436064413624133363512476460055642347,2.25,-24.08771
4.239998,44,346462571113516024104325717161770453120360014330353017305666717411233564204535173534763056726676707764117330430656456023747013402637212067236511443423066433416605270454113130311177773543331055661717445170765436064413624133363512476460055642347,2.15,-36.8404
4.339998,45,346462571113516024104325717161770453120360014330353017305666717411233564204535173534763056726676707764117330430656456023747013402637212067236511443423066433416605270454113130311177773543331055661717445170765436064413624133363512476460055642347,2.2,-30.21819
4.439998,46,346462571113516024104325717161770453120360014330353017305666717411233564204535173534763056726676707764117330430656456023747013402637212067236511443423066433416605270454113130311177773543331055661717445170765436064413624133363512476460055642347,2.2,-19.7214
4.539998,47,242647545654172026140435512003166724152215044154006425506737105544216725034613632347145154374363437477064324471637476154404630251611742313013421720775405705713747521767565544174776326373000637417757067414764636170560065411145251013101116732464,2.7,-28.25459
4.639998,48,346462571113516024104325717161770453120360014330353017305666717411233564204535173534763056726676707764117330430656456023744630251611742313013421720775405705713747521767565544174776326373000637417757067414764636170560065411145251013101116732464,2.8,-25.40515
4.739998,49,346462571113516024104325717161770453120360014330353017305666717411233564204535173534763056726676707764117330430656456023744630251611742313013421720775405705713747521767565544174776326373000637417757067414764636170560065411145251013101116732464,2.9,-37.221
4.839998,50,346462571113516024104325717161770453120360014330353017305666717411233564204535173534763056726676707764117330430656456023744630251611742313013421720775405705713747521767565544174776326373000637417757067414764636170560065411145251013101116732464,2.2,-32.5023
4.939998,51,346462571113516024104325717161770453120360014330353017305666717411233564204535173534763056726676707764117330430656456023744630251611742313013421720775405705713747521767565544174776326373000637417757067414764636170560065411145251013101116732464,2.5,-20.32006
5.039998,52,346462571113516024104325717161770453120360014330353017305666717411233564204535173534763056726676707764117330430656456023744630251611742313013421720775405705713747521767565544174776326373000637417757067414764636170560065411145251013101116732464,2.5,-43.15919
5.139997,53,346462571113516024104325717161770453120360014330353017305666717411233564204535173534763056726676707764117330430656456023744630251611742313013421720775405705713747521767565544174776326373000637417757067414764636170560065411145251013101116732464,3.2,-29.22952
5.239997,54,346462571113516024104325717161770453120360014330353017305666717411233564204535173534763056726676707764117330430656456023747013402637212067236511443423066433416605270454113130311177773543331055661717445170765436064413624133363512476460055642347,2.55,-35.41844
5.339997,55,346462571113516024104325717161770453120360014330353017305666717411233564204535173534763056726676707764117330430656456023744630251611742313013421720775405705713747521767565544174776326373000637417757067414764636170560065411145251013101116732464,2.8,-36.89294
5.439997,56,346462571113516024104325717161770453120360014330353017305666717411233564204535173534763056726676707764117330430656456023744630251611742313013421720775405705713747521767565544174776326373000637417757067414764636170560065411145251013101116732464,2.2,-37.61144
5.539997,57,346462571113516024104325717161770453120360014330353017305666717411233564204535173534763056726676707764117330430656456023744630251611742313013421720775405705713747521767565544174776326373000637417757067414764636170560065411145251013101116732464,2.4,-29.392
5.639997,58,346462571113516024104325717161770453120360014330353017305666717411233564204535173534763056726676707764117330430656456023744630251611742313013421720775405705713747521767565544174776326373000637417757067414764636170560065411145251013101116732464,2.5,-51.23021
5.739997,59,346462571113516024104325717161770453120360014330353017305666717411233564204535173534763056726676707764117330430656456023747013402637212067236511443423066433416605270454113130311177773543331055661717445170765436064413624133363512476460055642347,2.35,-46.51515
5.839997,60,346462571113516024104325717161770453120360014330353017305666717411233564204535173534763056726676707764117330430656456023747013402637212067236511443423066433416605270454113130311177773543331055661717445170765436064413624133363512476460055642347,2.25,-37.53325

