ElapsedTime,Epoch,BestDNA,RewardOfBestDNA,AvgRewardCurEpoch
14.04002,142,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.85,-18.188
14.14002,143,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5,-24.11835
14.24002,144,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.9,-18.46075
14.34002,145,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.3,-21.86705
14.44002,146,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.6,-17.1277
14.54002,147,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.9,-16.16275
14.64002,148,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.8,-10.05115
14.74002,149,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5,-22.475
14.84002,150,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.7,-25.354
14.94002,151,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.1,-10.10909
15.04002,152,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.1,-16.20715
15.14002,153,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.4,-20.91549
15.24002,154,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.6,-19.42495
15.34002,155,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,6,-20.2274
15.44002,156,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.6,-12.44536
15.54002,157,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.45,-10.006
15.64002,158,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.2,-11.57925
15.74002,159,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.2,-18.252
15.84002,160,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5,-28.23554
15.94003,161,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.6,-10.95135
16.04003,162,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.1,-22.3878
16.14003,163,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.3,-19.97345
16.24003,164,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.5,-26.46915
16.34003,165,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.7,-27.78075
16.44003,166,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.9,-15.13755
16.54003,167,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,6.2,-15.13065
16.64003,168,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.8,-15.23735
16.74003,169,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.7,-26.5787
16.84003,170,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.7,-21.4689
16.94003,171,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.4,-10.452
17.04003,172,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.7,-25.43939
17.14003,173,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.7,-16.365
17.24003,174,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.3,-10.44665
17.34003,175,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.3,-11.3597
17.44003,176,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5,-20.76671
17.54003,177,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.6,-8.640053
17.64003,178,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.6,-17.2136
17.74003,179,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.35,-26.21995
17.84003,180,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.9,-7.997549
17.94003,181,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.4,-23.8949
18.04003,182,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.4,-25.59895
18.14003,183,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.2,-7.7686
18.24003,184,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.3,-12.37195
18.34003,185,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.4,-17.1178
18.44003,186,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.9,-10.72611
18.54004,187,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.4,-7.19945
18.64004,188,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.7,-11.94655
18.74004,189,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.9,-21.21624
18.84004,190,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.3,-12.25455
18.94004,191,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.9,-21.4447
19.04004,192,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.1,-20.36055
19.14004,193,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.1,-14.6744
19.24004,194,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.8,-21.1976
19.34004,195,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.1,-9.862605
19.44004,196,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.7,-20.17905
19.54004,197,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5.1,-26.78104
19.64004,198,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.6,-11.7116
19.74004,199,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,4.5,-13.59855
19.84004,200,104777562442321566755772156611517065212456526610744540341332031363771014402564441753531024525332561363710432000460626745017067043040410325570374514765100704461276137175524427536557331007530226724163653327273151064440027117175346062075575525072,5,-18.3907

